row,image_path,split,y_true,foreshortening_ratio,theta_degrees,midline_offset_s,midline_offset_s_chin,d_rel,out_of_domain,bin,centroid_proxy,pred_ratios_lr,pred_coords_lr,pred_mlp,pred_gnn_identity,pred_yaw_only_lr,pred_random_baseline
41,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000009_026_png.rf.02eddabbee97de18642365dd99f01cc9.jpg,4,attentive,1.2589229567830524,39.562755956264134,0.060771956605732924,0.03016836580552478,0.07355797832768682,0,3,-0.003396567784947263,uncomfortable,attentive,attentive,attentive,relaxed,attentive
42,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000010_003_png.rf.c7b25ce62a82be22a1a1cf903f2f306e.jpg,2,attentive,1.3187988921242813,36.138509831583185,0.22344147009791235,0.19464264187373198,0.305982530206963,0,2,-0.03213772132702042,attentive,attentive,attentive,attentive,relaxed,uncomfortable
43,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000010_028_png.rf.8241e22a4028452127964b8b8fb90f35.jpg,3,attentive,1.3380022645575145,34.979894115944965,0.04047526609060822,0.027084400877795074,0.05784786478353758,0,1,-0.0061829718010528445,attentive,attentive,attentive,attentive,relaxed,attentive
44,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_001_png.rf.2d0fefe86eceee3b5042c2ca2b00e1af.jpg,2,attentive,1.298335896211688,37.33881692567863,0.005096239306649876,0.01613910535377621,0.006680376694677988,0,2,-0.0010404913959316808,attentive,attentive,attentive,attentive,relaxed,relaxed
45,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_003_png.rf.cd140dc041dcac18c2e7a4e1f38cc4f9.jpg,1,attentive,1.1351553673562182,45.961961050005584,-0.009019694238788636,0.0030147654418052074,0.008721797466710894,0,3,0.0019354418481412339,relaxed,relaxed,attentive,relaxed,relaxed,uncomfortable
46,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_004_png.rf.828f0a4775276b5df73db370be7723d7.jpg,4,attentive,1.3781144120595992,32.44393815366648,-0.060195466361914834,-0.05198162183937708,0.0946922905507488,0,1,0.008949944288486458,attentive,attentive,relaxed,attentive,attentive,attentive
47,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_010_png.rf.704eb59443aee88c60967ddbaa0cc607.jpg,3,attentive,1.29544049469234,37.50599002541854,-0.016460678926261366,-0.0138015497855979,0.021447331413021922,0,2,0.004865505536521791,attentive,attentive,attentive,attentive,relaxed,attentive
48,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_016_png.rf.0d788e2f85913ee835ba4e5651970e9a.jpg,2,attentive,1.1015228915617747,47.58154180007081,0.19203495979305746,0.13233425832750584,0.17546549672401926,0,3,-0.020852523345148227,relaxed,relaxed,attentive,relaxed,relaxed,uncomfortable
49,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_020_png.rf.5cc90aff235b8602ddc458246296fc23.jpg,1,attentive,1.4471880257368261,27.5985354299411,-0.15163815383574888,-0.13013771456689352,0.2900750951353332,0,0,0.02793023283360005,attentive,attentive,attentive,attentive,uncomfortable,relaxed
50,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000011_027_png.rf.fec41f274a26ec3b877655b0cc00159f.jpg,4,attentive,1.4404389974912943,28.105394568161955,-0.03696200632640327,-0.03373536700037457,0.06920800277048082,0,0,0.006264355766379376,attentive,attentive,attentive,attentive,uncomfortable,attentive
51,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000012_010_png.rf.a4957a4a67031b4901a61cad50c627f8.jpg,1,attentive,1.4238113244379569,29.3197865872752,0.021411869550933726,0.020951726613404137,0.038124646836314384,0,0,-0.003697788167325494,attentive,attentive,attentive,attentive,uncomfortable,uncomfortable
52,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000012_028_png.rf.12055348825fd233b1f3dcb6c844d18a.jpg,0,attentive,1.3820633699451048,32.184746983599034,0.021695079430941573,0.02055514163773244,0.03447154964784982,0,1,-0.003994467709675625,uncomfortable,uncomfortable,relaxed,uncomfortable,attentive,relaxed
53,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_006_png.rf.716741602f90da446c4b82953f1e0747.jpg,3,attentive,1.3304797816023792,35.4376739442011,-0.010993715658633678,-0.014253305848539715,0.015448138747969327,0,2,0.0015821712432896318,uncomfortable,uncomfortable,relaxed,relaxed,relaxed,attentive
54,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_011_png.rf.045b323227cafc509b22818cc1d34ac4.jpg,0,attentive,1.349816030114511,34.25021139196101,0.0004809264460323708,0.011919181383672213,0.0007063294902035242,0,1,0.00018329241629805315,attentive,attentive,attentive,attentive,relaxed,relaxed
55,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_014_png.rf.9800afc1cf5502684e909e194b1129bd.jpg,4,attentive,1.328127563411785,35.579765414637365,-0.04786648497166197,-0.04348325008100217,0.06690910880522068,0,2,0.00734260490320815,attentive,relaxed,relaxed,attentive,relaxed,uncomfortable
56,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_017_png.rf.5b7d964a19a1fb3b12a943d8420c1711.jpg,1,attentive,1.3785229125949119,32.417211769257335,0.02909987614619849,0.03477065631359284,0.04582363492098549,0,1,-0.0013761382348978501,attentive,uncomfortable,relaxed,attentive,attentive,uncomfortable
57,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_021_png.rf.ef871220dd0055ee2fbcc03366104a87.jpg,3,attentive,1.5742089300583633,15.420723602383235,0.051384674843296355,0.04751654654489826,0.18628768074168742,0,0,-0.00970215523027948,attentive,attentive,attentive,attentive,uncomfortable,uncomfortable
58,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000013_025_png.rf.62ed48b744e7cb1bef0a165300f65538.jpg,0,attentive,1.2471878001933827,40.20487028298518,-0.12866196403800534,-0.0869765557979645,0.1522246257479763,0,3,0.019094843841830828,uncomfortable,relaxed,attentive,relaxed,relaxed,uncomfortable
59,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000014_003_png.rf.3221395c09a80f8ad5ab95fad618b1a2.jpg,0,attentive,1.288049374477903,37.92988348320171,0.07326192539424396,0.06525921936050771,0.09400789273995161,0,2,-0.011392531248739873,attentive,attentive,attentive,attentive,relaxed,attentive
60,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000015_013_png.rf.3b6ba9534baf92115d6f0a6d21241e66.jpg,3,attentive,1.7440467807162037,0.0,0.06792728522795094,0.0860875287803411,,1,0,-0.016507143082011677,uncomfortable,uncomfortable,uncomfortable,uncomfortable,uncomfortable,relaxed
61,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000015_018_png.rf.5332792b627fe33fcf2222af4eaeaf35.jpg,0,attentive,1.2069032850322325,42.34756679617533,0.0021733221033416535,0.02531085313419631,0.0023844699883364706,0,3,-0.0023617496455843046,uncomfortable,relaxed,relaxed,relaxed,relaxed,uncomfortable
62,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000015_029_png.rf.706107823303e9fe1c6f5d7337a5f1ea.jpg,4,attentive,1.2467521968003197,40.22854095874491,0.08202215204532727,0.08289791479415487,0.09696209628136113,0,3,-0.008539196194479987,relaxed,attentive,attentive,relaxed,relaxed,relaxed
63,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000016_018_png.rf.da3182a629884d3974b1fe03da28ec2f.jpg,3,attentive,1.5003483562785314,23.25318784271375,-0.0440889896169359,-0.038512552244055746,0.10260416221736306,0,0,0.010919002289590252,attentive,attentive,attentive,attentive,uncomfortable,uncomfortable
64,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000016_027_png.rf.fe723815d38f13fa37cf55b65f6687b3.jpg,2,attentive,1.2790147441895396,38.44263366954986,-0.02263681365483302,-0.017041951262238217,0.028516934614491223,0,2,0.004578726267495503,attentive,relaxed,attentive,attentive,relaxed,uncomfortable
65,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000017_000_png.rf.8d6cf69b95fdbf4a20cb0ee7d297655f.jpg,0,attentive,1.2172928168776835,41.80358003162673,0.058636590785156345,0.010559252960358891,0.06557321157938151,0,3,-0.004036446864165877,relaxed,relaxed,relaxed,relaxed,relaxed,attentive
66,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000017_003_png.rf.d8356f58379879616b29a5e4fb545439.jpg,3,attentive,1.2485971157044709,40.12820870304496,-0.034853448266669675,-0.04279177355766521,0.041348465787970475,0,3,0.002669182824407784,uncomfortable,relaxed,attentive,attentive,relaxed,uncomfortable
67,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000017_005_png.rf.67904da8eac13ed39bfeb89114f26df4.jpg,1,attentive,1.2014230626959068,42.632232939180476,-0.03865390235916997,-0.03943345494691399,0.04198836933842175,0,3,0.0029517899973338924,relaxed,relaxed,attentive,relaxed,relaxed,attentive
68,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000018_006_png.rf.ad7e2ed07dd086ca086e590baf373b8a.jpg,3,attentive,1.2645141241052384,39.25374456247246,0.017005430673601662,-0.004897798119098537,0.020810831524077034,0,3,-0.0018738789902458253,uncomfortable,attentive,attentive,attentive,relaxed,attentive
69,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000018_024_png.rf.fc859ca4d50ceaba5a54f7bf47f7fba7.jpg,2,attentive,1.4231032877531022,29.37047810668184,0.11909800613382635,0.0930153228771947,0.21161978728033629,0,0,-0.017883699024079325,attentive,attentive,relaxed,attentive,uncomfortable,attentive
70,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000018_025_png.rf.7637e81f23d4d68f1d275899e66b74fc.jpg,4,attentive,1.2738064007454613,38.73561474387023,-0.009775600489545953,0.0031427781061991395,0.012186412372063577,0,2,0.00465254881705876,attentive,attentive,attentive,attentive,relaxed,uncomfortable
71,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_000_png.rf.1111edba621cdb10fde1b9b0f00bd5d8.jpg,3,attentive,1.2986077698286684,37.323086809439594,0.009790953471712858,0.033579577637352184,0.012841725951510938,0,2,-0.0011487131232680858,relaxed,relaxed,relaxed,relaxed,relaxed,relaxed
72,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_004_png.rf.ca68a95a7682c4e903da69d382b612d8.jpg,0,attentive,1.6368222512075559,0.0,-0.08799556114851591,-0.09330936838258617,,1,0,0.022102798479471997,attentive,uncomfortable,relaxed,attentive,uncomfortable,attentive
73,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_010_png.rf.38c9675d89cfd3dcfb68382ba2b405da.jpg,4,attentive,1.3945139535066229,31.355040354146745,-0.010461556531940142,-0.009987025679334722,0.017169061436886717,0,1,0.004683802239401569,attentive,relaxed,relaxed,attentive,attentive,uncomfortable
74,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_020_png.rf.3a33b88ce3816073b0977a364e9a68a2.jpg,4,attentive,1.429138555272231,28.935791904340704,0.0964834284500557,0.09621788864444959,0.1745216653689836,0,0,-0.018315632179887742,attentive,attentive,attentive,attentive,uncomfortable,attentive
75,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_022_png.rf.cd45762d240d0ac1d80ad70bf635a703.jpg,3,attentive,1.4398983183002079,28.14563686445212,-0.03478126193735006,-0.030749389937217497,0.06501482636996317,0,0,0.006360621250020876,attentive,uncomfortable,relaxed,attentive,uncomfortable,relaxed
76,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_024_png.rf.288fa9bc6ac3e70b3cce1d9ca88d80b5.jpg,0,attentive,1.3141757694348268,36.41266312225616,-0.10953149755189086,-0.09829335162544481,0.14849618583448032,0,2,0.017152775003012766,attentive,relaxed,attentive,relaxed,relaxed,attentive
77,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_025_png.rf.2509ae6e6626862c8b2375477cfc3fdc.jpg,0,attentive,1.3352281888841617,35.14931448418636,-0.12043515064657064,-0.10872519927198634,0.17104875214444817,0,1,0.02231783477637911,attentive,relaxed,attentive,attentive,relaxed,uncomfortable
78,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000019_026_png.rf.4be5d54480f9e5a32cbb6146ce1f88c1.jpg,2,attentive,1.2724884745848062,38.80945515471468,-0.12453364079467225,-0.11690824194732857,0.1548362804922825,0,2,0.019933658098698515,attentive,attentive,attentive,attentive,relaxed,relaxed
79,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000020_004_png.rf.e3cd55a971765265977aff8059cde993.jpg,4,attentive,1.205445138348526,42.4234601608319,-0.1506366505076529,-0.1043836852849415,0.16483258982361357,0,3,0.019063568436435308,uncomfortable,attentive,attentive,attentive,relaxed,relaxed
80,/home/glyc/Documents/PyProjects/catface/data/cat-emotions-3/train/attentive/00000020_005_png.rf.1a1e7371ac0adbc65687a0957dd1cd6c.jpg,2,attentive,1.3712288192039033,32.89152124491604,0.015345849848433842,0.01945615434247537,0.02372877101420086,0,1,-0.0030134611402631295,relaxed,attentive,relaxed,attentive,relaxed,relaxed
